theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,7,2023-02-18,2907.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,7,2023-02-19,3436.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,8,2023-02-20,4554.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,8,2023-02-21,4326.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,8,2023-02-22,3856.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,8,2023-02-23,3474.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,8,2023-02-24,3112.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,8,2023-02-25,2529.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,8,2023-02-26,2901.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,9,2023-02-27,4319.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,2,9,2023-02-28,4152.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,9,2023-03-01,3973.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,9,2023-03-02,3567.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,9,2023-03-03,3420.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,9,2023-03-04,2573.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,9,2023-03-05,3155.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,10,2023-03-06,4580.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,10,2023-03-07,4457.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,10,2023-03-08,4318.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,10,2023-03-09,3963.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,10,2023-03-10,3592.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,10,2023-03-11,3084.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,10,2023-03-12,4029.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,11,2023-03-13,5285.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,11,2023-03-14,5073.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,11,2023-03-15,4372.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,11,2023-03-16,4350.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,11,2023-03-17,3718.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,11,2023-03-18,3109.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,11,2023-03-19,3683.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,12,2023-03-20,4729.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,12,2023-03-21,4747.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,12,2023-03-22,4326.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,12,2023-03-23,3969.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,12,2023-03-24,3745.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,12,2023-03-25,2747.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,12,2023-03-26,3156.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,13,2023-03-27,3926.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,13,2023-03-28,3594.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,13,2023-03-29,3438.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,13,2023-03-30,3051.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,3,13,2023-03-31,2510.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,13,2023-04-01,2083.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,13,2023-04-02,2249.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,14,2023-04-03,2459.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,14,2023-04-04,2185.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,14,2023-04-05,2237.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,14,2023-04-06,1967.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,14,2023-04-07,1599.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,14,2023-04-08,1531.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,14,2023-04-09,1643.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,15,2023-04-10,2135.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,15,2023-04-11,2282.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,15,2023-04-12,2056.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,15,2023-04-13,1880.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,15,2023-04-14,1553.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,15,2023-04-15,1272.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,15,2023-04-16,1788.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,16,2023-04-17,2060.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,16,2023-04-18,1803.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,16,2023-04-19,1703.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,16,2023-04-20,1488.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,16,2023-04-21,1343.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,16,2023-04-22,1191.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,16,2023-04-23,1433.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,17,2023-04-24,1708.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,17,2023-04-25,1605.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,17,2023-04-26,1569.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,17,2023-04-27,1514.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,17,2023-04-28,1369.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,17,2023-04-29,1211.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,4,17,2023-04-30,1240.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,18,2023-05-01,1651.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,18,2023-05-02,1778.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,18,2023-05-03,1527.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,18,2023-05-04,1479.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,18,2023-05-05,1198.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,18,2023-05-06,934.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,18,2023-05-07,1109.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,19,2023-05-08,1328.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,19,2023-05-09,1446.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,19,2023-05-10,1267.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,19,2023-05-11,1196.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,19,2023-05-12,945.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,19,2023-05-13,782.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,19,2023-05-14,1030.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,20,2023-05-15,1139.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,20,2023-05-16,1069.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,20,2023-05-17,991.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,20,2023-05-18,974.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,20,2023-05-19,882.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,20,2023-05-20,717.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,20,2023-05-21,881.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,21,2023-05-22,1095.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,21,2023-05-23,1041.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,21,2023-05-24,922.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,21,2023-05-25,821.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,21,2023-05-26,708.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,21,2023-05-27,567.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,21,2023-05-28,596.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,22,2023-05-29,746.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,22,2023-05-30,781.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,5,22,2023-05-31,813.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,22,2023-06-01,674.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,22,2023-06-02,578.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,22,2023-06-03,472.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,22,2023-06-04,615.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,23,2023-06-05,807.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,23,2023-06-06,756.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,23,2023-06-07,682.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,23,2023-06-08,578.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,23,2023-06-09,468.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,23,2023-06-10,382.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,23,2023-06-11,517.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,24,2023-06-12,585.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,24,2023-06-13,510.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,24,2023-06-14,464.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,24,2023-06-15,385.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,24,2023-06-16,341.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,24,2023-06-17,333.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,24,2023-06-18,350.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,25,2023-06-19,421.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,25,2023-06-20,396.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,25,2023-06-21,371.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,25,2023-06-22,347.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,25,2023-06-23,290.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,25,2023-06-24,259.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,25,2023-06-25,303.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,26,2023-06-26,308.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,26,2023-06-27,295.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,26,2023-06-28,298.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,26,2023-06-29,253.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,6,26,2023-06-30,236.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,26,2023-07-01,209.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,26,2023-07-02,264.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,27,2023-07-03,346.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,27,2023-07-04,309.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,27,2023-07-05,344.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,27,2023-07-06,316.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,27,2023-07-07,350.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,27,2023-07-08,309.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,27,2023-07-09,391.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,28,2023-07-10,457.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,28,2023-07-11,451.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,28,2023-07-12,419.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,28,2023-07-13,417.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,28,2023-07-14,340.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,28,2023-07-15,338.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,28,2023-07-16,384.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,29,2023-07-17,491.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,29,2023-07-18,517.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,29,2023-07-19,468.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,29,2023-07-20,498.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,29,2023-07-21,445.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,29,2023-07-22,412.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,29,2023-07-23,495.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,30,2023-07-24,630.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,30,2023-07-25,649.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,30,2023-07-26,621.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,30,2023-07-27,629.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,30,2023-07-28,625.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,30,2023-07-29,629.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,30,2023-07-30,753.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,7,31,2023-07-31,847.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,31,2023-08-01,846.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,31,2023-08-02,824.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,31,2023-08-03,807.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,31,2023-08-04,772.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,31,2023-08-05,681.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,31,2023-08-06,827.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,32,2023-08-07,1022.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,32,2023-08-08,1088.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,32,2023-08-09,1034.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,32,2023-08-10,990.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,32,2023-08-11,920.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,32,2023-08-12,854.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,32,2023-08-13,976.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,33,2023-08-14,1097.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,33,2023-08-15,1092.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,33,2023-08-16,1070.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,33,2023-08-17,1048.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,33,2023-08-18,991.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,33,2023-08-19,849.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,33,2023-08-20,964.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,34,2023-08-21,1181.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,34,2023-08-22,1177.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,34,2023-08-23,1095.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,34,2023-08-24,1098.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2023,8,34,2023-08-25,983.0,False
